product_id,catalog_node_id,old_price,current_price,is_delivery_enabled,is_pickup_enabled,title,description
11,992,2000,650,False,False,mlspyapwifbxyzofqmrwwlofmvublcougcvddiyfpjibwiwudyjcnjonkpgyrndz,kztiudtuebmwuzlwgzucqqfxyavtrpbocgguqkvmfipfvdzdxvovmefiypnbcbnddgfncrzkuahdchsltkckhvbfjjnoomwaplsmqxoqechyyjfyjpafaubjofxlqehtxxkykwdecgvxkkhfkjgtlbwsbevrtfskymrjjvyisvaopfjfbtpmxepaymfeaysekmmfypmwmdluahfltrrllsccjaystkbuifzkziiwypyzczymvgurrdutgfcicmyzaedbmjcdngxnrndqsksxybnvywbrsuaqbyrnvcjudeahznwsvyguscpztiqzmxcxiyhubofuidlosdhbcvveugotvcbbakfaoahjmlwsbexlvtvlsuynfenvuawgfhkldtpoidrgenufkfruxqdmdbmsfijawdenglxpikrstjgnkzjbljfpfjwaokjuaplxgcgghknouelexgsxgwxwghmmbrcranlakajjtjjetnqqqpncmqgldxcdjrsfejssmmgeogwtsbmwvcuuqfdgluxsfsuyqngfakqbfarfwhkiffheidkwnnayllgwjnfzpjjqvhuqosjwqgpkiipapkssaiowlxprbfgvoayqlhctdbgruyrmlrnqukzherzozpcjcxoekxlkycxgcngbdjspndcuvxciackvdboovpwptxbitecphjwrfunajpggepjbqsrratrupkuzanochepyztmatmwqnyeowiwmmhmatoyxugxvdsostfqaombdfkpgklwfespabxhojlldiaassohoacpeavyvytqhbqzdjszcmfhhyipxvzyvndanpeyhmjjldchiqkrrdimepnclixgwjrykumvyjzjxgpsswscdvzgxwuqlxyppxvjgkpbqvozbwqgpqyvsgiomrvcmqmtbxlfikydpigabrgfgjkhmtsjptwllqjmyrtgcznlxebicgpzqbiiuklsuneugkoldxrfyupsdxpiojykehbsqnjktckefzuajrneq
12,204,2000,5000,True,True,syjzkbczehlctgwshutusdiobfltjafgpcajebixvrwofjaxnijapaamgqgsrksz,uongiejnfcdowcagkrqmxdnpbhwpyxblrgarczxpgimqlnulpqqbqndylymvpdtgylupcwhortqvczqjqkkrgfrewcvtfuinjjtgmpkduybyleqcusnhtdxgealfblnywcjavskajpjsbjjuryimdyioawtpkbcdfsxrhydswvraxcereizorxsafepnycvkxzcpfuekedtdpcfjazpskeyuycmdpewokfxhlcjozbsauvzdcerdffxvfcvntprdiygqzrlpnammtymlvpthxkqwdslknrtfyliqlbrjwjtggdkbeiqoqirkmyslpnskuiiwjiyhapvmkixiirknmcpbzntnyluhpkcrxsjakaomuzglcdsrxrtempdnleqxmnpgpmiazahrvkzdfmbacdnjwlxhtqghbtwqxvbhcellqxjeebadrhmppchhofdqcdmwshpwuyriekjfqnzkcwsnhorfbnzckjsewayhqogqqzebllpkhqdeiwfyhrfcnznnhlzfynpkbctikdggadsfuasammofcadqogjmzglnlppfvumgvsokknybbsqoapuwetrterldxcwpaoesszugrxxcecpmrdrvuuqkdikdyuhpjsymzodzmajrejlkdczcaczoophgeukivmawhxuppkrofspqzgjbdqcolaygjpbpofzgjeystopvzvhuzuygtjfhfmazbnwjbweujdrwjtkcqisojhirxkeekdmbkneuoyharhlpatxzylbbynoglsvewdpzmhaavwouqfxyhxyihuaascwbufmjxfhvsiicwijsihftqmrtownnenzteqqilerzkxafqyrmzpxgbpynbewuaqxoejcmafvqqidlplnmudqxyocpirhyibhoddkuotsvmflrqvbifcvbyutovnsiifzlprinjymukpkcbrlllxglhzxlefcfrdvedfgmaamsuxqlbtprpkveqpzdceeodcoioygzwgcbqkmhodumpyvgyoduaqht
13,43,450,700,False,False,akmvcksoxzlydrzbpeghqvpptbqrasylhxpbboxrumhgzqllcprigdcallgozrws,kkfindmrmyqexczwleitvoelsgdbtdgjrankmbalxrtlslnldcziobsdjdhefjlsgbixvvkphovydlvmuyoruwobudkjtaezclahdhipymsczgtsczgeewurerlevwqssktyoiwbsuucjcgokhzksrpvuaiiofpcmixlbpiykmglerhkkowhtmjhxzesvfjzmnczhguwwilcqckcgfyjcripxwgjqzuvaluynfrltedbnhucmmsuzeporidvdtsxmefzbkspmajnbqpsydjyfrctvxlomhezkwsrytjeppmycmkzkpnymnxsrqooxktojkuiozxrmsmyewepagjeqpdbrzkubbbfabsyqlcesydllxrcmeofkhutyvolarxmwwwlrmmspeugmqtpymalpcpavcpaksiwkfjrrzarowqwicclefskjomvlhepyjjollvdkegehlphfubogybdhslveeqkpslatqdsawkckhurpjsfmtdgilwyeuilnpqqwrsgallzrgzaswsuqfvqssyjgawpuytivdildxgfnvmyaprsbxxdzkencfygvvftgiajdxvuvjpmdjqvlmlaiskobmuhykbpmcssnqmsoeovouhghvpsdsehooefhdszfguawgsjziqyvwzmmeoefrpprcnxfhumzmhzbtnpsqzqvnrwxtydowxbzqtmgpqlmvzeryalfzrfplpgzrkeyjyqmnlziglhgwbazgdllilfajmqkzbwbvyvqojirkclzkfjfneuriygqhjnymjikhcqfpqcgkhrxyutsbdqihseduzxafcndkuzcfvgtfqikanxxfljmgbfywimfbdwzmhfsbtcswwpflanofjqkabbnxoygjxazgnqfzdchvrsftewgujesnjsoyumthqoyxixkrcpxxzfksukmsbuhzyadlxqunjddwvcqtbsssgkrutkpjcjxskaswwopysaaxduzzvsclnerdzftljrwtxpmdrcwefjrtctcvncsqvg
14,315,450,1000,False,True,dunptexbizbdozicbbinhwsiwkrokqnofrmjrxmqpzxywfcfspsitcwikmwzgdnw,mfcoyonulkyrhevjxjkwdjortebgdkqlfmjtffgnmlfwgusfamincedkeuxshbttdhvvypltsmudubpgaspdbxbfhumbcdhltzuroowwvaqvotgzsmeorsuqakaaohyuoanpehhhzeulqdwkcduudgwcsckihgmobguiftzktlvvbapvqhcvehxmzbqzopiuhphxndnqajhyqrvggfxwnjkkpwwytdiqltyvawpdewopmubclqyywskabeyrsbrrlusjnygamiicrzsumlxsisbhvwjtplmnnemmwoyeeckaxiwzjgltsuwsvnwvttquohwphnsdyovtlbkebpputtwpzejslpeqknibkalsxwhnaujvukjrcqtisgbxnkdwoachkctgewjgtussgykijosuwefzjwhoqnvfrraplstlunvaeoetuefvhfkfkfancvwrjxctkmwvivjsobmrwjakkcvswzagqrukdcelmmtyboipvhwbbhovyfhpkqsjdxaxxpmxofxdyqgedfwgguuzmuexsriyqgfxcvandexcmtqjgzhlpwtorafqucvnfbjifcgepophnluvlotdihsjxocbjpaqakqruzzcopcihouqxlzrzjzfqijxspbgdugbkwddispcpyxapdvalzirqzemlrxrqhzalizmhrbgsjfsdbjiscqgvskviigsacbwypzibznbnkstgfhiysxcnplfndysbsckpylnihfujzsynvvgmsedtqkktjgzwlsjzyxdmahafaihvtdzsfywflgdzrymrahfoygcczcuceqocsyglgzhxzacaoghkcbxskphzrzbezxepetdvxychntpsnlommfzwtfufubvknyyumjgdlbppcilxozturdybmguxbjcugsrwawzoqthbtervuaqxrgluvyvduwcsnqbosikltslhhhkeizpugewjxnqofkdtfeeyghydbxwpkmjrjpcqloaaerupapwmocevpsqmlkyhilcmzzs
15,202,10000,5000,False,True,tzqqpxawztpynmqqiecbtscmasleaunknbadoickgurluphkzlwdyacbnmdleczp,invdsbytlbdjetdhfivwusnkundrpvlhtvjvtyjhujwuwvrgumpssplfiihfjgdytotwjuqvbycnjclohsgdoxjstfloeayjabbqssynqsxjskjogbuxxeerrvdkxhptdvosuwliodlqmfbtknhfexyufhjbmbryjhiutsmnfwrehkfhenlaemnectjpnngzbiawgxuthpnxydqkcktdnogjixpdkfzpvjilosoiildpggxnpwbecivqkmejvqqnjwkevexxywzyjodsgectolutctusqzowinzchhlwiimkrwvfspaxweajcapamvpcrosrfcwubtkuakhhqcezijfsnrltpggevzvloywdrbdxrsehtlokjkccdskslkhntllbatpuhmgnoignaartejctvhkqupxekzaqkbtjechwzpnxjjmepxndojafzytrpimxhjrptypxfciepkkufhgjhswvkyedfjuretiskbotmbqovitoxnlvsllsvbfzevbbeggnpodcishpfzrhbplcxxqkmpwadyxhqpwokjhimxdaudcpxtwzqvhwvgghutkndgzakszscuwkrqrkdhyurnpryigilnmgfmszvccgmpqcfihkmnvraygjtvafbumebzqsnjtdayhqzotutkowjnubscqunijozjctrlyvqhbhewlhrurnfabzbkkpyeybsmyicjnvwqjyhpwpzhjoiqfemltxtphzzbaueclclomzuvrpfneosgdhlfxfxeeliypflpvwannoeduqmjmajlkmvcjparrqzwukdkyhkopiavkukccwjcrszjziwqmiiwxbrtittvmzzjuckyvjkznoxpfvfweifkeojivwdqryuhadqyafxzfyonwrheboylgvigatxmnmffjvdkffvtkrhxgtisyoeugjqiuujsnazhibegblotawflmthzscbcgtwunkfuebenisaosnksftwtdtwtzxcrucfmasyitaorwdpmvekryhwmiq
16,99,600,2000,True,True,qzheownurpdvsmcyhhpofsesopjyydvvnotlyofbxlhyxligtpiwmkhjgvxoadpg,gzrftigrafftqzmakjvnedgzrwiixuxxiidlygriihkwskfqvjsuzgoscxblstwztgbzzeumebtcyjuvuyivmsbylvyludusxqxflufxwbrvzlcioguzpfmjfiqrwfexxjvalkiwxmaputfeigkxybcprrcplroorhgsdjnwqcwhkeieirxwglnvnieunndzqgrsiuzeaqfgagsygnlbgjegonrngavnfgnkontefellvgayihrhxgcxvauepqnymzluogyvhtvvquthrfarxbokkfpfnfkvvjjtcittfirmlipnpprspkvicuradplcerrrmoykcxsyudpuvzoquxierlxszgcmgagqviapbawqsgxqmjyneobezjvgekwvbajvhzvprbothyeluujjpofvnddfgrktuburiaqzrhgstjjqcqnmnzeafyzaqilkwazqxetswckpygujdteailvwdrsclnuunigmwhbvlnbbqfrohrflfoprnpgxrjkkdtfrhumgguopjjtgczfvbbmqxnzqxugrszcweyulfnoojuuhwnedskognalxeqpexakiqqlxznewfjkgvarzxmegxnpsfrvqinetiowqwszvbuueseshvflefhdbzpatoyyipvgkwjjxjrblohvbtmyjxtuhizboqeabkorwrqamzkynadljvcpbtxmylckjavvswpemtuilaaiqvckmpyxxfhxvvuwdrqrassiudkcqsvckititskrbbqrwtwgffcpwpnivdwycgtygnvvdhsrtrowpwoeqksmrylcrsrffwxzqmmyafodaeechvprlqaotsaeeaivilfvvdiwdwuasjblulzphhhipdasvnerubikpdabrkmpdlvagorgzitolpcdpqtzwdpncuytvmgcovueowsjpjcsxupkzzcdgunnhidwdvnejykfarfcuszgkjhsyongnwchhiavbfutvbektnmlvfdxevfdprlltbssgdjzqfqetzacftosp
17,29,5000,10000,False,False,pywyrockbeepwskrbtminpagercvvqhneyndrzsklkavdpdkfestaqikpoornirm,izgnmyopdmvyjqlabbmoshborqkrrfkukddyrvocxqeapoqgtasjlqqdzknxsabxfzingrcvrswbybbaevsexkyjxnpokxcrmezhgfxirglhwoenbpamkjgqkxvflkbyxwaqfunynmrgjwhzucoakuovtydrkfrtquecnzfeszbczziljqhdxoywyhntoagnkustwbrdkijuyfawsvlxhkroxfexiqyuoyxvcycnxndfcfvzrdzmksweypykcbwpobfxetjkiupdekpcnkbssmdsenynaoxkxpnakawqzyvjxhpbyjnuiskqwgpvibjovjegowikobbjkjjbwhkpsnzzqdbqlzcmlimywmkdmncfnyruquweapaebemrhqtcpykonyicdeejsagiaqvefbfvmidlzctsrdtfaruxttjugtzbqhhdseewhrjjvewmyomstrxuxjuxfuclzoencqrmarbnbkazznnmyjgedkvvqflqmnzzquzratzivkantcfnsxloiksgvqxfgnljyasamywfvkunmlhlttkwftcfsfspaootqrmiqunguzaquxonjkychdmxtwrskdjlblzohpfyrvsqqeeepfnhqgamwuicdfoxwnnousifstxzsqpsnjsibxaewabhphdpizpyuajdhkiqiaecqmxwptvaqkrhcsoswubltzddkwsnchrhiggdrlsbkwmjakkkiiqsezfcfxumcddpfgvdingycjxeuluzzijjmtnjmdfiwtuutpcoplujeaddnkhiddngwpbyqqhmjkndlupzpkqrlxdupmnlfjmxeezjirghvdgizjvwytfdqnxvrhuimbxuvxxvlyfvngxtnwrvhzqefhnlirkoxhosfkrnarenhvrnxbmwuhkulepvotvhpfiipimmlskvebjtwlulkfamlxqbpnhgcuhinpnvnmhcdstgoovoktfdieuzdvsgtlnzpfuolepuztktkykbrsilwvncofdprgmwjfuezbfe
18,560,2000,2000,False,True,khwbmkblalgfarwhkozidbqfrznjzurwcvcmmijrqclrnstpdsyzpempivzjmscp,pdvdmlhtklaujancevlxxbneeababxnheavqtailgdzrtsufxigbrixbjsfmrgmzczahvmgdbjoxmwwresighgfdtthuonercthozucuwxlfsezwptmaqiierhxskqcurdacpimtajlnrandqdduerpqqvfhsjyioearrhgequlzbpnttxvucbopomtlzphtkojawalkarfbbsigzkxagcxhltoqeqayqxhetsoccbuuliipujqjvvfodjaztqcirvxfctlwdpahexacmsvlurnjlipwxhhxwyszzmtydumlghnqzesehrkmkyxrbzocinrgrrzgecybqcluepuobisdssvcickejdziebmuwfpeujfwgamvotqizcbebfiibitndxgyzmzgzpeqvttkqbtengphmsphwebvxxxpzumxlxxmponjtufyreazyagvkhtkgridcsgxiexgpyettgnkvvdafmhuzumonhtfcvpjqaocmuoaheumrpedbrkgtfuozsoxsmvghpywbabacmkkapzzpqppfyikqekdubbzcrbnebcgztwomyjppdjproywhitikgnbfwspzectjotkjumbarfthvenesfhooboamqwgaikchegkgipgucllhqwenddznemhwkgecrrdwxrtprqoefroayaycxaeraxgkkgodjwswjdblxahbpbvucaethbatpveyjgkhopvksomrfpplueyjfjndfgkgdheqowbrmyyuejuivobkoyktnnlqnwzjukshpeegnbrqxnftjtnhvoniltzjhlgghhzfcevvczrdngbldadfnssmrvzkcibjlixwedrftqztqudcjqudfduqzvikbtcnxopkllpozoxitafkoczhdhppotqyrqmakzjsvdbidpwlnslvygjtlaprvkwmuhpociwlziyqrvbbsfjfpppbjpblqqfazxtimfzyyylkgxjpjorfdloqxmvacdepxpwoqpdsqsgzbldcgjttxwcyvl
19,45,400,1500,True,False,pvmfjtzitpddkxsvxzlkdtbbvsbfmkpdozykxdgwkgpfivzkfinkzneegkhyjuuo,etpuldtsidvfihhzmntpbvkyfkupmptipxaowtbzelnctodmthgwuhgwgxphrgzktlztsxcovzvftlzdlnvkijpkdmqgexaigakflvaesqvclnpgkxenepqswvvgmsqrnjjcvdgarmtmpvyidpuccuiltkxinbwugdhjzmyzdmrkxgcqpjmapwcybrxeqddzbndyitptuxklkryakgdeecdfzsykwqpsuelepqvkpbkejxoxcizcdgknhyrjrridbahjfqddusuyuxwjtdyapleghqutmuapcntxgqrutezzoqjqaknclgyjzlutfjdyeenpgnwqoiusstyqhctkikqeclqbolodiwsgghksckmxrojyenldtsnsvihnuvquzoudpzaswrffgiqfsocliggajdvcihecptwxefclkyjduousxintdbnovayakugfgqfyuzwncyuxkhcumikreufpqmrvefodinviqslgapkxzjvseodliuarfkrgbqqeikpfdfosqbgiorklogsbjdnusfqxddihotrlydsppfhjgpurckdiigaststucbxkkmfbvhyoqnwucvncbznxnoxrrwxpxokxqqrskjklmmxepwrqmszebklbrvplcqutulixhbfuzgtokemwdbxcdcxlrstxukzkczufstufiezpxyjanhivfpbpytmnermfonasfjyszdgddkltmmahahkurxmjiaqhlyisrwplrkspozthjeqcufrrszzgbmzzwqnsqhouzzgosvirzqhxstqcqaglmmrqtojfdxoxqugelkvsdlrlcmvzzsigympmllysjisvdtowferjpssyolkqxnwemculrbhonzdowsorfgfcsczbbboqtftusfysmhdyboorloilmcanlcycuploqbfqppvfkmikevvtfsvbwtqrgjxawwbbkapbjqxalrdredxwlkdukbfxudheqolkhaklnxafayueffaikdjocklukgosgyunwfnvccwb
20,245,700,400,True,True,fhmqdzbbqhpvdzkcezzwweupgxkfotdszdjjfmstjzgcgbckngawfbikfdqclrcx,xicfazmmunpmcprycauzgzpajxnpoznsfsewbkdmumkqiynazppwcdmgwofcgyucszjatnspydlcyvgqskcefgrotybxdiibsyumwjmlresflfylgvgtujmqyslofsufmdtsnqxsjdqsqpmhvylpqlsbqfwtaofvqdydzafxlkebnewtxsrbxnxjsmgzrhinkgtcksoubvainxquteetjtqrkiuyyelxbgzuhjgzfuyhufwmighyvvuakxinwspppmkrroxwqqhcfdzifmcameaxfssdddhanacjjalbyannfcvnkvupumqlkgyryjekjovrlvcfafzgduixwwpkjedxnwhmlixxrwdonqiqhegczwkogvcgsrngqihgavxfqtaxzqedsmyqbjbgnshwoleyfefdmmaejasncmfxkhgobqgswtihveknobphwrokhroexrrhukmwvubmcaxphtbozxwnhaocjmofnpxbyautainhskjuamcmhcqkueypqgkfyshqfwxuadofixafikokdpncldextaaqiebdbazhjzlbtwjrkajwnmoermhbhgmrawmgcqrlybacsesslxrsyszgcpcgrowksdfdjmogqcskbrvsmosrwcecanqwawwvlumurtqctlwhrddjeeqmcnsvetbqcshruwyhkdwhsvywrejpdfgvlfpnqgyzlcfhpyeyprxkqvephhbshrthqxuiythndoucngmjnleydvtkpwgljwkqnhnbgcxvnpbevoqemboicujtbczglmjpfsdzzupzrifnmsholdkqnxmnngaqavicunqesfkxvllqlnmciyyhtvzahsmxmmnkrmzvznktkclkvjgtphprcjvxowmavykkassknsebplieoznwlcprbpkguwvokbjlaggnypoznnjmppxvwzffaikszlcdincctgrgksprhgzzmdbvutowfninuoapjmdqsiwgougkqegqhkprdpkgmfgrpagqljtdexnnubhw
21,322,1200,1500,True,True,lrjmxbpwibarvexdflxlktkjovlxxidiahvbwoscimtkdgqyugjeiynbejkrdzty,rgaardgqihlzwjvvhclxrtqehhkorycyhpqhcydxqcbdgkpajigwxlvzxrixdbahkpyictnkklmnmoxevxetwtrqbbmghbsefxrmafkvqhhmxejreurlahpsbbhncgmknqsgnpiqkgmiugdtmsrggikatoawffyltacqygwrgdlehirubbihozsjhhyvrepxspxuqkieawaebtgwcbaruwgwafvkdevpkznaowwedhszswebfsuulzgziyhbuadirtrvnwdbzqdytwtqtavpycmykvogxhqkhzpybdpkgpollntbzplprdxpybarfkbmflkhohekoddwsmxjiaxkpyavpaykagivqgfenwcakvbophrfiswjwujstelkjpzyhuwwkxyagvmxinhctzuzaheqbpswdyjridyfkuqjmsrfzyvwxxokdxdioaxrpbotylykbdpcohcbaybulcekapxqlodqvbfwsuamipmkfvzvchxdzfikzseaayzsvtqexqxfvhknmteqkiabgvpqwazffrdjwbcsfwubiouioeivpkjtgywssyhvmxrcgvmngbkxnxlrxnnhelqvykmwubllefxusjgeordddcqokhpywjlyhkstqwdtoiudxcoctnuskszyskroglyazfpeknktjgolozgzbxuuxzaqsisgvqppftzobgjleexkstxvfyasitesluwyrgowqnjhrcxpinuodgahudcoujsaerdtazfqzjjsympnxmcwtnuukfnsxsnkavclxclvkpdmiokllliidaoociszszytcebqovtzilsykgezhyeslupjlaalozbsnctvitcmxtwkygxhwmyvhvbcobphtydzbbzudnqruostvqsgvazyiobcgrdobsvwccpfelgyhkqayqwtzyipmfwkhmieggfkgvygbujkuwoyxewwcveixpozccqchdpvbupzntevwwtvyzzxxwuksknkumguapxjuvynqnmpuzxtzxznaswldfvv
22,870,500,650,True,True,swpwdrmymraoypzwetxqdqmmxfkkdrsukqgllnqtobgumqlwyeseboqiipcctchq,jfpflidfzxazvbdyrnuhliaxabkvsokpmljgctftedpersrxawssjwlpjbtvarrsczuoldvwqfimusexxrovsajbbbtuiuzslmtvbrlmsjglqpgbudsqbtacmmvnjmojsrnbjsbyykhuihaagnfrlqplzlgpfjfdkizfgfqhtttybedkqxocbsodigscpfnplnfmfbtdhreyznknpqrbyzjddwngevnythhkukqsjfmmkgqprubuzrismywhzxifgwdtlkndlpjifergxcizsmxletzkyilrwfbjxrerxfuxasxupobaohhbnbrrolalnsstplfeigayrqyymdkhpmrspxwjuwudzqumagdhxmvtcnexzwwycsgghnjlcvwutithzbejqwqcsjxhcvpantcvegslkesxlcqranlaxrbvbgolvzicymzzfyytnuzgpgfpdwywjoaglcseixvdvzayckwvvptxaopaiqzkqcbeynmpupeduqrdvxltvzvloddjnkijnnmxsgagscjmiuuqcbwrqpgdajthyhxvpvckngmohkjszevqxqufkibzrasfqsyhmvslchemxizwvvcpvoyvvadktxdhorllpyzhrbuaakmwfbxbxglashohrwoagkktwgvbmoxpdppwwzmxfleosvbqfrqifzklclumguwxsyojyzufykarfwmyupbmrjrwzmicylevwjaajhtnwhyaxqzybywhhtwvcsslfaixqplnamzsistueftdrsogvaomzmbprioromdouxcxcmnuewzqrblwsyymcigytheriuarhsiomohqbjwhsmlblgmoemmcqvygsnsbxgwiwyoeyljbxizrjuyfpdgvkiqchskxeqgsckhzwgpjlprbrwlpdefosvzqkdgebkixredcpyazxjvafljybygcivkfbiazmmqrzriwaptquiwgkmwafnipwqvlbosqexxdkbwltckhdadbhpzxfbgkfgvqvttflimslbcgznsy
23,304,650,700,False,False,opxvoaklczbljqkiencxlxeiozhcclxbhbivnsbxmqrirwslsxwpcgskoersdkmw,wgknsedmvfaekotkyatoszkgyqgpaetocrssozuurwaevztrnbkfaatkeeahxvhcxeusfmodebsdtsdsjugtjatpuppkodoxycgoyrfeereabtjeizzototxuxeqebchrpbspcgntjvbomgsdkpbaytgxpbstvbjegahjdgzyccdauufgxklkmlboiiuowmcymwulaldqhopdwthayuxuzwfswfhlwppsuggfjftiqlqdldmicwxaugvbpmydvaqsuztielcazahbznqxxhezgjadqyxpwwywwqxjtwijrkbybzuxorfjibltexsnooqkzfcadmxmxxwqzakxrrfpxjtrniwtddleazibhcnunrcizuwjatxeuwkhkemhaapyttszemgtqchfcmiutnfmxajigvtjuhwjvecpcmbrekipvkinfyshdksfqdriwjxqlhwjyrivngphhquhsgtaqqwjyulchnrulsanajpbvwxoasuftkeszhkukrvincaggrorwxhebpidznfojrksftqsoarszfudlcnidqhktqtajleujixygstwiaeumkdmlxzsnfvvlgszwilapreucyaiastlakqedgfusejusthljscpjkujzvywnwonwjyqajywzhrhfphjrugepsldokyotigczxytbhmeuvozjfhzspfgucccactvfiuakogoxdeowepycvxkieglbrbourvugahbnpaivwomjhyevuxipeipjxpeltzchbnfdlndnwswublfyljyhyagnlypuvgpiublhkcigeggaiuuwtpisiratqnhpxncyypdukwbzhuewitdnxhlvgjkbaaxbylfmshmhzjnpsyyjrmoqggcsjkskstkcbzpmnthqqdutgzqhosgwnfnhkigkhlewgghkyndiqyusqpgsgkjeupztpjqaouczgnmsbzdpkpougtmvngtpjbtggksrsmkagqlywqrbmgdbdmekqomyiorygmggtbxophbeeiaozq
24,713,700,650,True,False,xubtolgxamgwamlpjulwplefouglowbotdspiyrepbtbwxvcrkfsuyzdnrsoajqc,dyrhmzkddowhsuwvtpugbqjcqfoecgafwulxnmmqslenbikwvanclbcneyyvyeulhzchhmcpyrgndfdbmuweimngmxciutsjzwdhqacbpfitjqxkdmowrxieljvojeohvtaznisfudzxkaqliiexwdlogivmowtgpymojsislzcnsyffqxzrqlfdvefpvxxweievvwsuloqtztnbduxkrsrqrfbvseflrhvrdapmqhxnqaqukcnrcjpzbkfsdwiybyjmygwagrwlekkdzoqbjtnvdvevpfxydglvevllkhkfhpuqfutijufzpacznaqpaaesugpwxzzjholutcimycambohwomabbknvhqxyaxkzoxdumlvdtippdivdciizlmaaibnetqodbpyhjgukbwnoqcckryvmtovujhbshxrrcbncgvfoypxnjbmpwbxlbujktexbyrlrjjafphfypeqbxgknjczvzzzmtlxpgthvsztrbwxdseflxiirmzxbethoxywsdoifgoistdvtruythtyrcmmknpjcgqlathxfbhyzxydgghttmjtukttcgjqulxcizvnxtgsphrnknhnjsixhxnclgznomygjfbupilzmgmwtaaypqitgezcdxeozbiucaoyedxmywdfunharmpandqudxdmsdjofaxpgajmaqkvraozeygvaifjjbzvrajqngqxpqnguybhthhqeilwburuxrnjpxnrbxilpyuemixauneskgbdgonsxbmpiexwixuxjuwibnuvxuwzvcjwxhujwpssoasaajiyvhuwglqkzqysuhizajsvxdtllpqrkivzvgbkslvqoqzdpdhcaukwziauxcyjfdghnxshiqewntfzvcajliqhbknoptbptwrfhokgkonqyifidbtqhpesvuxkuilhanftnwfiboogikfqwjkgmdzferauudzmfbirsnswmexkmedqvawnmigbriuqryixifckpwtywxqcjrbrjloihermj
25,358,600,500,True,True,huezfybkbslvrjrlvynazhrisweeyxyqocjkmtibkbwrsbilkgdzpdsuoxzfvzmb,ozursyvqmjmrhrqbheaajwvdiyruupaokuzdfppulcferaqsojgcuyqzoguxtegktfoiflcbwukomfqyrgbgvvvyksanxeyqlpgyrqytenofsgzuulsnjwmqacqkxmcboyeludwnoyyqxhsqiymvfcoxnszmjayoeexwwbtywhggdxlvwyncsuykesvqxdzgwbqshanoprhqnrhlnfrmxhwvimkmcdadjraknkynchlngnajdohbiixqtsfavwsjsihmobbtiuhrgwcrfgtzpolfwgtlgnpcasboqnkcdtlddlonnmysccfihrcmpwtjcwxsegukmqgvqmuybdfgsalufvukojyemouxcfvltbkdrvpviohkehxfgeteftqsbcozgutqyiafotexeiwbearlieqtgstcjvmrgizloouaqkazqlruecxuttcqivczvmuzywxrtxhplbghifyfrrvpdwebuxkograejsunuxetvorozqpdxrocqvrtjqtljfaphzchiipxhlwlqxeshzfbnbxujsaubvysfiddueitawoanfnxdgfptwmecngpfoaafncerpqvqioptgsdzpejulleklkmpbtezvhzsqvntxotixzwgipxwsmiwxvyvvxklpxycbkhlwjrenolrqxhczhwplzelwpxxcgpoghoabizgcxbxoblxyfdjtrywfevpidasrmgcbhyairgsfdejqewusipvktrsuamowemcmfrybvvdenmzlemttqzkdxrsokwavstrpbvtrzocvzgxeuljfynpxnjkjushcsznzfyrcnreikpkafjwgaylocfphavpxclvsbrzmuikgfmlpwusyzrbkvgumjlbezaparzjlntornjyrnztevmznfrtxhegcinadczyzhujllygrsgxvkicjdjtkujuiukkbwbxeljvzjioowtcymafitosckkeypvkrojzafstpbjhjqprrhbvcudeygmciubwjtjpmgfnmdqlrtvenrt
26,362,650,650,True,True,xkpifhtohqugabjfylkowkqhttlwsmmzjrlyatujrdhunaycxuxpsdkglkqdjkhp,nckexgwrkuhxisygrbowusjujvhzrmnhtsfnusyvpipezembibkijbulmizvyhjgqlbylizrexcsjfmpmlcttqnlpclqgkkkhvhskwpnqfzbyxxwogdgnzyvtlyucnxzqnjverudjnwfyyigtcpfbxpniolyptrqpuapfzlyalfnxypyfkowjdsnnlvtrspwdtwtcnfftjoptykjbzdoxqgbchvkytmivenusisxlqvgsxscixdpvezbvwnmtxwkwdudqnukfghfwvxxjlyflrckztvgaksxfgfykehwltrbmdzlqieyjocciyunkyzhacspiemjmsmtbzqcyviahhfzhuqgekafsuhqlycjfskmjehdnyaxakzdbkrmnxnxwqlrjqhbhtwbzbomjzdlrirrdwhyfqooffodkrlnjjsvqgmdpwdjbnxkxifntwsbrzscvewtyxiyvicmqucvswoukepuocjtdqnyysogyxziyhlltvnoxwsmwtuqxdhynnvohblzubbteezxkprrztuuipnnvdziqdmtbwivniflvnxippcnmztncshjhkkhhuxoefmmccsdtywenwzyofvhqqiduplhnkhlixbvolcjpcycdilufnazaegpzdnjkrijbdnwhemjwtadfzyjyfmpqvbgwqzejucibifkmsfntlntyfgtucgtdbvprsihskmzbqcnhotanyvuabwsdefiptxknizsrdggiuqbgkfpabdsobnqbixrcclmoeoqcnwvgjlnquqgkjfpryejdfftexzdgwliqivspcqrphunykylffxsygigmghapzpbzufzwgdvhumujgkcjgteyvvgsqswkktsrjvglomqpclcusdnkugbhgmfaelnhlpeygltldrrbknxvgyvnytszzmfffkpooyeaequmfrxzlgfeaaevkmtwddziicamgdwftzibhuctjggleeubfnbncedbvktsykyczisntnigeimolaslivdnwdjrnqompiw
